Channel,sessionId,lineText,lineBy,lineNum,L2,L3,issueLine
Argos,INT-va1appin10-1437988408050-76563,I'm looking for a fridge freezer roughly 166cm tall do you know of any?,2,1,,Size-Shape,
Argos,INT-va1appin06-1437988695297-76585,it was on offer before its over ??,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin06-1437989170417-76609,they are white and silver but description is different,2,1,,Color,
Argos,INT-va1appin07-1437989178670-76610,WHAT IS THE ACTUALL SIZE OF THE MACHINE AS BOXED SIZE IS READING THE SAME?,2,1,,Size-Shape,
Argos,INT-va1appin05-1437989354207-76617,Want to go to checkout and cannot,2,1,,Checkout Issue,
Argos,INT-va1appin09-1437989480623-76624,have not been able to put discount on of furn18,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin07-1437989660468-76633,hey! i am buying a ashing machine from argos. i wanted to know whether argos would install it for me,2,1,,Order_Assistance,
Argos,INT-va1appin05-1437989666593-76632,if i order something but want to pay in store when i pick it up will i still get the 15% off with code,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin08-1437989685251-76635,I had entered my credit card details but it appears to have crashed before processing. Can you check this? I see the item is still in the trolley.,2,1,,Checkout Issue,
Argos,INT-va1appin08-1437989734822-76637,hi i am looking at a hygena ottoman bed frame latte -,2,1,,Size-Shape,
Argos,INT-va1appin10-1437989860431-76638,"hi. yes, we have &pound;190 gift vouchers from xmas, so was going to purchase for our little boy, we also used the 15% discount code but turns out we cant use vouchers online",2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin09-1437990172426-76658,Hi Do I get 10% off when I spend more than &pound; 349.00?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin05-1437990521301-76673,looking for a rug 144x96 aprox,2,1,,Size-Shape,
Argos,INT-va1appin10-1437990580788-76672,Having a problem with my card can someone take my order over the phone ?,2,1,,Order_Assistance,
Argos,INT-va1appin05-1437990610460-76679,Hi I'm trying to put order,2,1,,Checkout Issue,
Argos,INT-va1appin05-1437991744941-76729,Hi yes does the discount code of 15% off &pound;100 apply to mattresses,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1437991783591-76727,Well you do a three piece set and a five piece set is the only difference between the three piece set the cot drawer and changing top?,2,1,,Product Comparison,
Argos,INT-va1appin06-1437992707046-76780,I HAVE 350 POUNDS OF VOUCHERS I LIKE TO USE THESE AGAINST COOKER. DO I NEED TO GO SHOP TO ORDER.,2,1,,Rewards,
Argos,INT-va1appin07-1437992767632-76781,do you do the houston glass table in a smaller size?,2,1,,Size-Shape,
Argos,INT-va1appin07-1437992907790-76786,A few weeks ago I am sure it was &pound;269.99,2,1,,Price _Enquiry,
Argos,INT-va1appin08-1437993523047-76817,"Hi, I am looking to product on: http://www.argos.co.uk/static/Product/partNumber/5599554.htm",2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin06-1437993684096-76826,I'm from the armed forces charity SSAFA and I've been given a number to order a washing machine for a client by a case worker who is on holiday. The number is 248/1964 &amp; the price coming up is &pound;199+. She told me tjhe price was &pound;159.99p. an you please check for me. Regards John Hudson,2,1,,Price _Enquiry,
Argos,INT-va1appin08-1437995055963-76890,"Hi on Ebay it is offering a further 10% discount for orders over &pound;350. My 2 items in the basket are &pound;365. Do I get the further 10%.  Secondly I want the items delivered to my holiday home ,not my home (and billing address) is this OK?",2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin09-1437995195171-76897,d3300 I have seen 225  why argos too much,2,1,,Price Match,
Argos,INT-va1appin08-1437995856316-76933,I'm trying to find a double (4'6) mattress for delivery before 7th August around &pound;300. Please can you tell me what is available?,2,1,,Order_Assistance,
Argos,INT-va1appin06-1437995884313-76934,Hi! My name is Maria Arsine. Yes I want to use the voucher FURN15... but I don't now were :-D,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1437995933812-76932,"Hello, I'm trying to add a new delivery address and it doesn't seem to be saving for some reason...?",2,1,,Checkout Issue,
Argos,INT-va1appin05-1437996006769-76939,where do i add the promo code,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1437996362045-76953,WHAT SIZE IS THE 425/9826 MATTRESS,2,1,,Size-Shape,
Argos,INT-va1appin05-1437996588720-76969,is the floor 10 discount avaiable on item 262/0110,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1437996676289-76969,How long is the warranty / guarantee,2,1,,Manufacturer Information,
Argos,INT-va1appin10-1437996874089-76981,keen to buy this but shocked to find price has risen recently from &pound;117 to &pound;139 plus del so will have to shop elsewhere. This is unusual for Argos,2,1,,Price _Enquiry,
Argos,INT-va1appin09-1437997430478-77011,is the promotion code for furn 15 not working,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin05-1437997502433-77016,I saw a red washing machine on here a while ago but i can no longer find it. Do you still do them please,2,1,,Color,
Argos,INT-va1appin09-1437997556316-77020,"Hi, I am looking for under counter freezer with a storage capacity over 100 in black color and height between 85 to 85.6cm anything you can recommend",2,1,,Size-Shape,
Argos,INT-va1appin08-1437997667078-77025,are we allowed a store card of finance on our future purchase of wardrobes,2,1,,Order_Assistance,
Argos,INT-va1appin08-1437998501822-77069,Hi can I make purchase with my Argos card via online?,2,1,,Order_Assistance,
Argos,INT-va1appin06-1437998897017-77091,well i seen a bike on yr ebay page and it says 86.00 put when i seen it advertised it said it was 129.00,2,1,,Price Match,
Argos,INT-va1appin09-1437999063997-77101,what is ur guarantee on ur reebok treamills,2,1,,Manufacturer Information,
Argos,INT-va1appin07-1437999116767-77103,Hi yes I'm wanting to buy a mattress but everytime I go through the payment info and click to pay by paypal it just logs me out and everything is removed,2,1,,System Issue,
Argos,INT-va1appin08-1437999749362-77142,if I buy a piece of fitness equipment and when it comes its not suitable can I return it?,2,1,,Return Policy,
Argos,INT-va1appin10-1437999783229-77139,when I order item 227/2904 will I get it for 91.79 if I pick it up at the store,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1438001315007-77238,Is this wardrobe &pound;115.19 or &pound;159.99 or &pound;179.99?,2,1,,Price _Enquiry,
Argos,INT-va1appin06-1438001349456-77247,"Hi Ryan, I know there is a promotion on at the moment where I save an extra 15% on home orders. Does this expire midnight tomorrow?",2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin05-1438001677969-77271,"hello, i would like to know the package measurement of the item: appartement fabric metal action sofa bed . many thanks,anne",2,1,,Size-Shape,
Argos,INT-va1appin06-1438001684813-77273,will the taupe chair match the taupe large sofa or will it be a different shade,2,1,,Color,
Argos,INT-va1appin10-1438001918059-77285,trying to purchase on line but my wifi keeps dropping out,2,1,,Order_Assistance,
Argos,INT-va1appin07-1438002068685-77301,does code furn15 apply to beds?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin09-1438002143439-77306,I have placed an order for bedroom furniture it's still showing in my basket can you tell me if the order as gone through please thanks,2,1,,Order_Assistance,
Argos,INT-va1appin07-1438002549060-77331,Hi. Why I can't find anythere more information or review about Indesit LD85F1 Frost Free Fridge Freezer- Silver ?,2,1,,Manufacturer Information,
Argos,INT-va1appin08-1438002693530-77342,hi scarlet I am not very good with computers can I speak to someone to confirm and pay for this order,2,1,,Order_Assistance,
Argos,INT-va1appin07-1438003067916-77372,I need a wardrobe with a depth of 50cm,2,1,,Size-Shape,
Argos,INT-va1appin09-1438003205133-77384,"hi, i just wanted to check that i could fit this through my doors",2,1,,Size-Shape,
Argos,INT-va1appin05-1438003695580-77424,"Hi, when does the FURN15 code expire?",2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin05-1438003768238-77430,Hi do u offer discount off a new Dotson if I trade in the old one,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin05-1438003896463-77437,Hi is the 15% discount on items that are half price as in beds,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1438004728619-77503,yes is there spichal offer thaat,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin09-1438004811433-77514,hello i'm just about to order this treadmill online for home delivery. Is it in stock?,2,1,,Manufacturer Information,
Argos,INT-va1appin10-1438005103680-77533,"Hi, can you tell me the differences between the red Henry HVR200-A2 and the Yellow HVR200",2,1,,Product Comparison,
Argos,INT-va1appin05-1438005118834-77538,Looking for solid wood but must be no wider than 82 cm,2,1,,Size-Shape,
Argos,INT-va1appin06-1438005262563-77551,Is there a discount on this?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin09-1438005867678-77597,"hello, do you know if the door is reversible",2,1,,Size-Shape,
Argos,INT-va1appin08-1438005989323-77609,"hi i'm looking for the size of the amy fabric and leather corner sofa ,  it only lists the length of one side",2,1,,Size-Shape,
Argos,INT-va1appin06-1438006035550-77613,It's 169 now I to nk,2,1,,Price _Enquiry,
Argos,INT-va1appin06-1438006203259-77622,"Hi, I am having some trouble trying to reserve an item online.",2,1,,Checkout Issue,
Argos,INT-va1appin07-1438006560676-77653,I need an undercounter fridge with a maximum width of 45cms. Do you have one?,2,1,,Size-Shape,
Argos,INT-va1appin09-1438006759041-77670,hi i have saw an indesit washer 209.99 232.9404 can you tell me when the offer is on until,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1438006862337-77673,"Hi, just wondered dwhy there are 2 silbury small double bed frames at 2 different prices when they seem identical",2,1,,Price _Enquiry,
Argos,INT-va1appin10-1438006889913-77677,I am looking to buy this. just wondering If it has guarantee,2,1,,Manufacturer Information,
Argos,INT-va1appin05-1438006908106-77681,what breath and height is the indesit xwe91683xwwguk washing machine and is there free delivery,2,1,,Size-Shape,
Argos,INT-va1appin07-1438007107198-77702,trying to reserve it,2,1,,Order_Assistance,
Argos,INT-va1appin06-1438007852439-77764,what is the special offer for the heart of house Bergen 3 piece wardrobe package?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin07-1438007853109-77764,why i shuld buy this over any other product,2,1,,Product Comparison,
Argos,INT-va1appin06-1438007883085-77768,Hi William The vacuum I am looking at comes with a 2 year guarantee. I want to extend the warranty - but I need a plan that starts in 2 years time. Is that possible?,2,1,,Manufacturer Information,
Argos,INT-va1appin09-1438007916680-77769,"do you have any sprung mattresses in the continental size - European Double, i.e. 4'7"" x 6'"" (140cm x 200 cm_?",2,1,,Size-Shape,
Argos,INT-va1appin08-1438007936716-77771,I would to 3 items in the Hallingford rang but the &pound;40 offer is not comig up?,2,1,,Rewards,
Argos,INT-va1appin07-1438008155701-77792,want to order dimplex springbourne electric stove but keep getting it wrong,2,1,,Checkout Issue,
Argos,INT-va1appin06-1438008466592-77818,do u know if there is a half price sale on THIS bed .,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin07-1438008581768-77827,I am looking for wardrobes of width slightly over 3m.,2,1,,Size-Shape,
Argos,INT-va1appin05-1438009003991-77862,am looking at Denver 2 door 2 drawer to buy,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin06-1438009136806-77872,i will like to place an order please,2,1,,Order_Assistance,
Argos,INT-va1appin08-1438009496493-77910,i was wondering if you stocked any single beds with a width of 90cm,2,1,,Size-Shape,
Argos,INT-va1appin06-1438009599575-77918,It says free standard delivery but charging me at checkout,2,1,,Checkout Issue,
Argos,INT-va1appin06-1438010028340-77951,Yes I am looking for a certaion type of microwave that has at least an inside turtble wide of 34 cms,2,1,,Size-Shape,
Argos,INT-va1appin06-1438010113238-77959,hi im looking at purchasing a single mattress and you have a promo code of FURN 15,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin09-1438010493514-77996,Does this value fridge freezer come with a year guarentee?,2,1,,Manufacturer Information,
Argos,INT-va1appin07-1438010562200-78005,I would like to purchase this bed I have vou,2,1,,Rewards,
Argos,INT-va1appin08-1438010628654-78011,hi if I buy a washing machine today can I pick up today,2,1,,Order_Assistance,
Argos,INT-va1appin08-1438011162471-78060,I joint yesterday and I bought a cannon carmera but they couln't order the Reebook treadmill I wanted because they could no see the item from the computer the assistance was using. My question is?. can I order the treadmill without having my card yet?,2,1,,Promotions/Deals/Discounts,
Argos,INT-va1appin10-1438011544776-78091,"hi...I was just wondering...ive previously bought this bike and the straps have broken within a few months...if i don't take out any extra warranty, just wanted to know where i stand if it was to break again within a year",2,1,,Manufacturer Information,
