XTest,sessionId,y__true,y_pred,y_prob_max
what is the return policy,INT-va1appin09-1439033276339-113844,Return Policy,Return Policy,1.92388593032
is it in stock,INT-va1appin05-1439232552360-124162,Product Details,Product Inventory,1.94773016232
im trying to place an order that qualifies for the spend 75 and get 10 dollars off and the quantity appears to be limited to 3 i assume that 7494 does not qualify for the 10 off deal how do i increase the quantity of one of the two items i am purchasing,INT-va1appin09-1445102681056-23005,Giftcard_Issues,Promotions/Deals/Discounts,0.857219781657
on free spping is it 49 before or after tax,INT-sv1appin08-1447552497400-47215,Shipping Inquiry,Shipping Inquiry,0.576042790712
when is delivery for tumble dryer ,INT-va1appin05-1438693438950-89879,Shipping Inquiry,Shipping Inquiry,0.537955038101
visitor 28898 does it come with the usb cord,INT-node0-1402789179544-28898,Product Details,Product Details,0.667605878506
yeah i was looking for the product 2329480 but it i currently out of stock,INT-va1appin05-1439205414571-121773,Product Inventory,Product Inventory,0.793173796051
 can i use international credit card to shop at your web shop ok thanks,INT-sv1appin10-1441202779421-12786,Payment Issues,Payment Issues,0.557792034517
visitor 17091 can i get a student discount on an open-box macbook pro visitor 17091 sku 8897556,INT-node0-1402028948944-17091,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.10399225926
item  fb301m zip 28405 kenny,INT-sv1appin09-1441119155208-7152,Store_Pickup_Queries,Store_Pickup_Queries,0.189094844652
any idea when i will be able to buy it charlie,INT-va1appin05-1438958663057-109796,Product Inventory,Order_Assistance,0.207092650638
morning i purchased a shower curtain online and when i went to return the item in the store t couldnt accept it because it wasnt in the system xxxx-xxxx-3812 xxxxxxx yes there were two on that order so just to clarify its the kassatex blue one sounds good im just confused how ts is cant be resolved,INT-sv1appin09-1441373623804-28340,Return Policy,Return Policy,0.23216942589
i am trying to use the kids discount code of the kids clearance item however it has taken me straight to the complete order page please can you help xxxx-xxxx-7190 xxxxxxx thank you,INT-va1appin07-1445036518683-39933,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.18440399692
if i bought 4 bed frames at once wil there be a one time postage payment to my house or a cost of delivery for each bed,INT-sv1appin08-1438121207660-86669,Payment Issues,Shipping Inquiry,0.294940710117
is that the number i use to sign in to ts website and to use at the store when t ask me for my pin number in order to use my reward points,INT-sv1appin05-1447541106391-46159,Rewards,Rewards,1.3719126285
i received a coupon with my receipt the other day for 10 off targetcom when i try to use it it does not reflect rmt7f4tgkymtckd,INT-va1appin08-1445017556674-37273,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.525856783848
i need immediate delivery,INT-va1appin10-1438788930144-97304,Shipping Inquiry,Shipping Inquiry,1.20621567013
 im in ireland and would like to know if argos in limerick do delivery please,INT-va1appin09-1439214704015-122398,Shipping Inquiry,Shipping Inquiry,0.6473078863
i am trying to complete an order and it keeps asking again for my email and security code on my card both are correct thank you,INT-va1appin07-1445127655203-46927,Order_Issue,Order_Issue,1.16046902523
i am trying to use the 20 off coupon from retail me not but it is not working it not sometng that i have to enter so i dont know why it isnt working,INT-va1appin07-1445018984704-37494,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.876140357238
 what are the delivery charge for a two and a three seat sofa,INT-va1appin09-1438796477250-98149,Shipping Inquiry,Shipping Inquiry,0.124156888873
i am ordering from a bridal registry and it says i can save 10 by picking up at my local store but i cant seem to find out how to do that it tells me to save and continuedo i keep going thru ts and then at the end it will say i can pick it up in store thank you i would like to pick up in store and save an extra 1000 since it is so close to my house cart xxxx-xxxx-2518thanks,INT-va1appin09-1445018901189-16079,Promotions/Deals/Discounts,Store_Pickup_Queries,1.36273044681
 its not taking my 10 off 40 for halloween items i didnt see that there was a promo code to put in,INT-va1appin07-1445122374749-46486,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.75577449463
cant seem to add to my cart on either the kmart or sears site,INT-sv1appin08-1447597993163-49396,Order_Issue,Order_Issue,0.304220083706
 linda i am looking to buy an ac what is your return policy for an ac,INT-sv1appin10-1441378342121-28900,Return Policy,Return Policy,1.377484815
is there a way i can find out if my kenmore vacuum is still protected under the extended warranty,INT-sv1appin06-1447623328849-52018,Warranty Enquiry,Warranty Enquiry,0.205767739374
ts is dvya i m not able to place an order i am trying to place an order for a srt and a toy the order is not getting completed,INT-va1appin09-1445030045040-17750,Order_Issue,Order_Issue,0.744606553576
 i need to know delivery time on ts item - product no 2476773,INT-va1appin08-1439216088322-122533,Product Details,Shipping Inquiry,0.633049135678
 can you please confirm if the following single bed comes with a headboard as the full description says it is included and not included 4027254,INT-va1appin10-1439238837971-124747,Product Details,Product Details,0.373570742385
yes there is we ideally would like the fernando leather left hand sofa bed corner group in the red leather but ts color is unavailable  will the red leather be in stock anytime soon,INT-va1appin05-1439026266595-113643,Product Inventory,Product Inventory,0.215694712345
i want to remove a promo code that is automatically being applied to items in my cart xxxx-xxxx-2633,INT-va1appin10-1445049123128-19720,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.408768151638
if i purchase boots on sale on-line can i return them to the store,INT-sv1appin09-1447541792944-46228,Return Policy,Return Policy,0.431573520455
 i am having trouble locating where to put the promo code fall15 the icon for promo codes in not near the summary xxxx-xxxx-6207,INT-va1appin09-1445033980886-18241,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.40089159066
i would like to order a mattress but definately need to have it delivered ts week but cannot see any delivery dates available is there any way to have it deliverd ts coming week,INT-va1appin05-1439050605517-114719,Shipping Inquiry,Product Inventory,0.401058526639
 i have the argos card and i was wondering if the payments can be spread over 2-3 months  thank you,INT-sv1appin06-1438528576390-109995,Promotions/Deals/Discounts,Payment Issues,1.49657299135
 i would like some help placing an order,INT-sv1appin07-1447571814446-48256,Order_Assistance,Order_Issue,0.118666661043
 i have my argos card if i choose to buy now pay 12 months can i pay monthly or have to just pay full amount in 12 months or could i pay it off befor the 12 months is there charges ,INT-va1appin09-1439129340508-117700,Promotions/Deals/Discounts,Payment Issues,0.919837328142
 do you have any online promo coupons for a first time online shopper bummer guess ill shop with a competitor then i found the same products at another site and t do offer a first time shopper promo thats pretty lame of target,INT-va1appin08-1445017268198-37228,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.0457365625
how soon could i get the wasng macne get delivered,INT-va1appin06-1438851423976-102629,Shipping Inquiry,Shipping Inquiry,0.67573578083
 want to apply an argos card so i can take the wash macne,INT-va1appin08-1438699104134-90344,Payment Issues,Payment Issues,0.389995005612
 i am ordering a gift is there anyway that i can leave a message of congratulations with the gift telling them who ts gift is from ok,INT-va1appin05-1445093111862-43327,Product Details,Product Details,1.14131724484
 sal i bought two box of pampers and supposed to get 410 gift card but i didnt could you please check for me the order number is order xxxx-xxxx-8995,INT-va1appin09-1445090161733-21639,Giftcard_Issues,Giftcard_Issues,0.34180270069
why were a bunch of items cancelled right after the order was placed,INT-sv1appin06-1447644863800-54435,Order_Issue,Order_Issue,1.38174709028
i wanted to ask about the ear buds in my shopping cart  i want to order the 3cpo buds but does not allow me to choose them my other question do you sp to australia and how much would it be to send the buds here borderfreecom can you you answer my other question,INT-va1appin10-1445133835127-25988,Shipping Inquiry,Shipping Inquiry,0.485503380196
"im trying to complete my order but i keep getting a message that says ""oops an exception occurred ""no i was just doing a one-time""",INT-va1appin09-1445105423975-23314,Order_Issue,Order_Issue,0.638414624756
i am ordering 4 kitchen appliances that total pound645 can these all be paid over a longer period rather than 6 months only as noted on each individual item i am an existing account holder,INT-va1appin06-1437860778851-71268,Payment Issues,Payment Issues,0.296256799123
i need that resubmitted to be spped,INT-sv1appin07-1447474181032-40589,Shipping Inquiry,Shipping Inquiry,1.66917139965
 i live in brantford on and i was wondering if there is a spping fee thanks httpswww-securetargetcomcheckout_processlangid=-1storeid=10151catalogid=10051actionfrom=anonymous no its a elf powder brush,INT-sv1appin09-1441475052594-36041,Shipping Inquiry,Shipping Inquiry,1.4159419641
do you have any hygena sheridan kingsize ottoman bed frame - latte in stock,INT-va1appin05-1439216347270-122557,Product Inventory,Product Inventory,0.136907141517
