XTest,sessionId,y__true,y_pred,y_prob_max
i signed up for ultimate plan  i just checked my speed and it is at 3141  13 of the ultimate download,ID1231306314,Speed Issue,Speed Issue,0.589702213486
my internet is not working,ID1227633904,Internet Not Working,Internet Not Working,0.888883313314
i registered for starz an depic and ondemand for those channels and i dont have access to them,ID1236336124,Channel Issue,Channel Issue,0.512954929272
i have two wifi router boxes hooked up to the cable modem last night i lost connection on both i reset the cable modem and each wifi box and still no connectivity all the lights are flasng and the wifi signals are strong so i swapped the cables today tried a different wifi router and still notng yet i get connection if i go directly from the modem to a laptop  even the router part of the wifi routers wont send a signal through is there sometng on time warner modem that could have d,ID1233650784,Internet Not Working,Modem Setup,0.473769302131
i want to make sure my internet speed is up to par,ID1226953879,Speed Issue,Speed Issue,0.799263883994
how do i log in to twc router settings,ID1223657229,Modem Setup,Login Issue,0.42439133195
see chat id 4380239153 my wifi problem was resolved earlier ts morning but i just unplugged the modem to change its position and my wireless signal is gone again,ID1232260619,Home Wifi,Home Wifi,0.560673355115
why was my account disabled,ID1226653129,Account Disabled,Account Disabled,0.628375187692
since changing to an hd box my remote quits work do we need to get a new remote as well,ID1225839667,Remote,Remote,0.763381238175
i have extreme package up to 30mbps but i am usually at mid teens when i run the speed test,ID1232560670,Speed Issue,Speed Issue,0.57684155558
i need to cancel my install appointment,ID1226798886,Appointment,Appointment,0.50789615972
cable box exployer 8300hdc box boots changes channels but does notng else,ID1236072835,Signal Issue,Cable Box Not Working,0.528504184964
i want to make contract from now on i see metal cable is in my room if i get the modem at your store all i need is just connect the modem to the cable,ID1226222860,Modem Setup,Modem Setup,0.479779993043
internet keeps going out,ID1226744326,Speed Issue,Internet Not Working,0.706140790086
need to activate new cable modem i just purchased,ID1226326148,Modem Setup,Modem Setup,0.764465743125
cable box is not working,ID1222657392,Cable Box Not Working,Cable Box Not Working,0.713671157245
i purchased my own modem and need to activate its mac address,ID1224011778,Modem Setup,Modem Setup,0.738895150166
i want to pay my bill online but it says my account is disabled,ID1225305955,Account Disabled,Account Disabled,0.512826984955
my wifi hasnt been working well for the last few weeks,ID1232197069,Home Wifi,Home Wifi,0.573541213111
changed modem speed still 3mbps not 10mbs,ID1225860408,Speed Issue,Speed Issue,0.766950004081
i can not get some channels on my tivo,ID1228782235,Channel Issue,Channel Issue,0.690426420718
what s my internet speed,ID1222403497,Speed Issue,Speed Issue,0.889246131308
need help resetting my email password,ID1230790257,Login Issue,Login Issue,0.54898099422
i need to upgrade my internet to a gher speed,ID1237083977,Upgrade Plan-Internet,Speed Issue,0.715728953092
we used to get the nhl channels why do we no longer have them,ID1221443228,Channel Issue,Channel Issue,0.527665656326
i cannot remember the username and password for our twc app,ID1228491206,Login Issue,Login Issue,0.739726598784
